id,purpose,building_nature,building_type,division,city,zone,locality,address,price,area,num_bed_rooms,num_bath_rooms,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,property_description,property_overview
bproperty-17223,Rent,Residential,Apartment,Dhaka,Dhaka,Gulshan,Gulshan,Gulshan 2,100000.0,2250.0,3,4,0,2,2,0,3,0,2,We Have A 2250 Sq Ft Ready Flat For Rent In Gulshan 2 Nearby Lamudi Bangladesh,"A spacious 2250  Square Feet apartment in Gulshan is ready to be your perfect home. There are 3 beds and 4 baths in this apartment. The apartment features spacious balconies where you can spend peaceful time with your family. In this apartment you will get separate spaces for drawing and dining area. And the unique design of the tile is a prominent feature of the interior of the apartment. There are multiple big windows for you to get enough natural light and air inside the house. The apartment is well secured with all time security guard, Gas, water and electricity are also available here. In addition, all of your everyday essentials, such as markets, shops, restaurants, and hospitals, are conveniently located in the area. Contact us if you are interested in making this apartment your home."
bproperty-17224,Rent,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,"Paikpara, Ahmed Nagar",20000.0,1250.0,3,3,0,0,2,0,2,0,3,A Rightly Planned 1250 Sq Ft Residence Is Found For Rent In Ahmed Nagar,"Well-to-do living and easy movement! If you are looking for a flat like in this kind of location we have a great news. A beautiful apartment is vacant in the location. The washrooms are tiled with durable fittings that would make you content with your desirable hygiene. With excellent security, all-time water, gas and electricity are available for this flat. service fee BDT 3kHurry up if your requirements match with what we are offering."
bproperty-17225,Rent,Residential,Apartment,Dhaka,Dhaka,Hatirpool,Hatirpool,\N,35000.0,1472.0,3,3,0,2,2,0,5,0,4,For Rental Purposes 1472 Square Feet Well-constructed Apartment Is Available In Hatirpool,"This beautiful residential flat for rent in Hatirpool offers a spacious living space of 1,472 sqft with 3 bedrooms, 3 bathrooms, a balcony, and a modern kitchen. The property boasts of elevators in the building, CCTV security, electricity backup, and beautiful interior with great fittings, ensuring a comfortable and secure living environment. The location of this apartment is an added bonus as it is situated in the heart of Hatirpool, one of the most coveted residential areas in Dhaka. This prime location provides easy access to a plethora of area amenities such as educational institutions, healthcare facilities, shopping malls, and excellent connectivity options. Families with children will appreciate the proximity of prestigious educational institutions in the area such as Viqarunnisa Noon College, Dhaka University, and many more. There are also several healthcare facilities nearby, including Labaid Hospital, United Hospital, and Square Hospital, ensuring easy access to quality medical care. For avid shoppers, the area boasts of several malls, including Bashundhara City Shopping Mall, and Shimanto Square Shopping Mall, which offer a wide range of local and international brands. The area is also well-connected with easy access to public transport, including buses, taxis, and rickshaws, ensuring hassle-free commuting. The airport is also easily accessible, making it an ideal location for frequent travelers. This beautiful residential flat for rent in Hatirpool offers a comfortable living space with top-notch amenities and convenient access to all essential area amenities. Don't miss this opportunity to rent this magnificent property in one of the most coveted locations in Dhaka."
bproperty-17226,Rent,Residential,Apartment,Dhaka,Dhaka,Mohammadpur,Mohammadpur,\N,16000.0,720.0,2,2,0,0,0,0,0,0,3,"720 Sq Ft Apartment Is Available For Rent At Bizlymoholla Road, Mohammadpur",You have landed yourself in the right listing if you are looking for one of the most picked and affordable properties in a congenial zone like Mohammadpur. We got a flat at Mohammadpur area. This nice looking building includes a nice looking entrance to take to this flat you can see in our enlisted photos. Well-fitted washrooms will be there with durable fittings for the comfiest living for your family. The balconies would refill the happy time with your family. We welcome you to reach us through a call and let us serve you to own this beautiful flat on your own.
bproperty-17227,Rent,Residential,Apartment,Dhaka,Dhaka,Dhanmondi,Dhanmondi,\N,23000.0,850.0,2,3,0,2,2,0,3,0,4,850 Sq Ft Nicely Planned Apartment Is Available For Rent In Dhanmondi,"Good news for the home hunters! If you are planning to shift to one of the most rising neighborhoods in the city, we got a great update. Dhanmondi is granting a lovely flat of 850  Square Feet is for rent. This apartment has cozy 2 beds and modern 2 baths. The apartment is well facilitated with all-time gas, water and electricity. The amicable locality is perfect to settle with your family. Transportation stops are very close to this location as well.  So when living in Dhanmondi, you wouldn’t need to go anywhere else. Service Charge 4500 BDTTo make this affordable apartment your home, contact us today!"
bproperty-17228,Rent,Residential,Apartment,Dhaka,Dhaka,Uttara,Uttara,Sector 10,25000.0,1700.0,3,3,0,2,3,0,3,0,4,"Comfortable, convenient and well-constructed 1700 SQ FT flat for rent in Uttara 10","Looking for a suitable place to settle in the wonderful locality of Uttara. We have a great news for you as an amazing and family flat is vacant in the location right now. The kitchen is beautifully equipped with well-fitted tiles and cabinet to whip up a feast for the family. With all-time security, the apartment provides large parking to keep your vehicle secure. Call our agent to be the first and book this flat before anyone else!"
bproperty-17229,Rent,Residential,Apartment,Dhaka,Dhaka,Bashundhara R/A,Bashundhara R-A,Block K,30000.0,2200.0,3,4,0,0,0,0,3,0,3,"A nice residential flat of 2200 SQ FT, for rent, can be found in Bashundhara R-A","We bring you a beautiful and distinct Flat for rent in Bashundhara R-A having situated in a pleasant location. You will enjoy all-time water, gas and electricity while you will be a residence of this building. Some good, school, colleges and everyday transportation facilities are very close to this flat. All the washrooms are attached with quality and durable fixtures. In this place, you will find every service to live a good life. Service Charge 5000 BDTSecurity deposit 70000Do not miss this affordable offer, contact us right away."
bproperty-17230,Rent,Residential,Apartment,Dhaka,Dhaka,Dhanmondi,Dhanmondi,\N,28000.0,1250.0,3,3,0,2,2,0,3,0,4,"Checkout This Lovely 1250 Sq Ft Flat For Rent In Dhanmondi, North Road",Check this lovely apartment with a spacious area. You are getting all the facilities you need with a spacious place to live. Nearby locations have multiple shopping spots and eateries. Schools and universities are also available in the area to assure that your child gets a better education. The flat has got amazing rooms which are enough to get you swayed to seize the flat right away. There is one active and well-maintained elevator and staircase to lead you to this superb dwelling. The apartment has got balconies to refill the happy time with your family after a hectic day. service fee BDT 4.5kWe welcome you to reach us through a call and let us serve you to own this beautiful flat on your own.
bproperty-17231,Rent,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,Section 1,13500.0,800.0,2,3,0,0,2,0,2,0,3,800 Sq Ft Lovely Apartment Is Ready For Rent In Mirpur-1,"Considering a suitable lifestyle, this is one of the best places to reside in. It is wonderful and comfortable flat for a family to move in. The respective unit welcomes with a great floor plan. The flat has got amazing bedrooms with modish tiled flooring. All the washrooms are finished with the quality and durable fixtures. You will have an apt kitchen area to have your desired cookery essentials. A great number of groceries, school, colleges and bus stops are also located in the nearby area. We suggest you make up your mind and steal this deal offered at best deal."
bproperty-17232,Rent,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,East Kazipara,20000.0,1150.0,3,3,0,0,2,0,3,0,4,"Verify This 1150 Sq Ft Flat For Rent In Mirpur, East Kazipara","Fortified living has become a must when it comes to securing a permanent address in this city. To make sure you are gratified with a home that gives you the ultimate comfort, Mirpur brings you a house which is a complete bundle of ample space, affordability and great location. The lovely apartment of 1150  Square Feet includes amazing 3 beds and 3 baths. All the amazing bedrooms that give you room privacy and comfort. All the washrooms are completed with quality and durable fixtures. You will have an apt kitchen area to have your desired cookery essentials just beside the dining area. service fee BDT 3.5kSo we welcome you to reach us through a call and let us serve you to own this beautiful flat for your own."
bproperty-17233,Rent,Residential,Apartment,Dhaka,Dhaka,Khilgaon,Aftab Nagar,"Sector 1, Block F",25000.0,1800.0,3,3,0,1,2,0,3,0,4,"Ready For Move In! Check This 1800 Sq. ft Home Which Is Up For Rent In Aftab Nagar , Block F",You have landed yourself in the right listing if you are looking for one of the most picked and affordable properties in a congenial zone like Aftab Nagar. We got a flat at Aftab Nagar area. This nice looking building includes a nice looking entrance to take to this flat you can see in our enlisted photos. Well-fitted washrooms will be there with durable fittings for the comfiest living for your family. The balconies would refill the happy time with your family. Service Charge 5000 BDTWe welcome you to reach us through a call and let us serve you to own this beautiful flat on your own.
bproperty-17234,Rent,Residential,Apartment,Dhaka,Dhaka,Mirpur,Mirpur,Section 1,16000.0,1150.0,3,3,0,0,2,0,3,0,3,1150 Sq Ft Comfortable And Moderate Residential Place For Rent At Mirpur 1.,Lovely apartment is vacant at the moment. You get all the facilities you need along with a spacious place to live in. Nearby locations have multiple shopping spots and eateries. There is one active and well-maintained elevator and staircase to lead you to this superb dwelling. The apartment has got balconies which would refill the happy time with your family. Service charge BDT 2500.1 month advance required. We welcome you to reach us through a call and let us serve you to own this beautiful flat on your own.
